trip_duration_days,miles_traveled,total_receipts_amount,reimbursement_amount,cost_per_mile,cost_per_day,receipts_ratio,miles_per_day,miles_traveled_scaled,total_receipts_amount_scaled,trip_duration_days_scaled
10,714.0,269.06,1067.81,1.495532212885154,106.78099999999999,0.2519736657270488,71.4,0.3320371952235811,-1.2687122814768894,0.7535341439465616
10,816.0,1425.64,1872.81,2.295110294117647,187.281,0.7612304504995169,81.6,0.6225327811768938,0.2890075976884635,0.7535341439465616
14,1122.0,1766.25,2239.35,1.995855614973262,159.95357142857142,0.7887333377989149,80.14285714285714,1.4940195390368318,0.7477523175024934,1.772856624767071
4,1202.0,1074.87,1501.24,1.2489517470881863,375.31,0.7159881164903679,300.5,1.721859214294332,-0.1834209433677808,-0.7754495772842026
5,651.0,1573.3,1682.08,2.5838402457757295,336.416,0.9353300675354324,130.2,0.15261345095829973,0.48788092885237416,-0.5206189570790752
14,1100.0,237.69,1265.57,1.1505181818181818,90.39785714285713,0.18781260617745366,78.57142857142857,1.4313636283410194,-1.3109624263950246,1.772856624767071
14,296.0,485.68,924.9,3.124662162162162,66.06428571428572,0.5251162287814899,21.142857142857142,-0.8584251079968572,-0.9769613604642496,1.772856624767071
1,697.0,2148.5,1421.07,2.03883787661406,1421.07,1.5118889287649449,697.0,0.2836212642313623,1.2625791550848102,-1.5399414378995848
6,1044.0,47.46,1133.45,1.0856800766283525,188.90833333333333,0.041872160218801004,174.0,1.2718758556607692,-1.5671704298306928,-0.2657883368739479
12,398.0,2481.44,1755.18,4.41,146.26500000000001,1.4137809227543614,33.166666666666664,-0.5679295220435445,1.7109936673272081,1.2631953843568162
3,139.0,2428.89,1345.66,9.681007194244605,448.55333333333334,1.8049804556871718,46.333333333333336,-1.3055604706897013,1.6402176037171339,-1.03028019748933
6,84.0,852.7,1109.32,13.206190476190475,184.88666666666666,0.7686690945804638,14.0,-1.4622002474292326,-0.4826467864172596,-0.2657883368739479
2,423.0,1639.17,1367.64,3.2331914893617024,683.82,1.1985390892340089,211.5,-0.4967296235255757,0.5765968053508628,-1.2851108176944575
11,815.0,2385.6,1872.44,2.2974723926380367,170.22181818181818,1.274059515925744,74.0909090909091,0.6196847852361751,1.5819132118297867,1.0083647641516889
6,577.0,897.74,1257.31,2.1790467937608318,209.55166666666665,0.7140164319062126,96.16666666666667,-0.058138248654887904,-0.42198543713090897,-0.2657883368739479
8,200.0,1508.89,1461.33,7.306649999999999,182.66625,1.0325456946753986,25.0,-1.1318327183058574,0.4011314282410544,0.24387290353630686
9,1102.0,540.6,1455.85,1.321098003629764,161.7611111111111,0.3713294638870763,122.44444444444444,1.4370596202224568,-0.9029933031195254,0.49870352374143423
12,508.0,1970.54,1770.91,3.4860433070866144,147.57583333333335,1.112727354862754,42.333333333333336,-0.2546499685644818,1.0228967900981545,1.2631953843568162
13,1024.0,1712.85,2097.69,2.048525390625,161.36076923076922,0.8165410523003875,78.76923076923077,1.2149159368463942,0.6758314460129033,1.5180260045619436
7,1161.0,1499.97,1862.45,1.6041774332472007,266.06428571428575,0.8053746409299578,165.85714285714286,1.6050913807248632,0.3891176796701341,-0.010957716668820516
2,730.0,285.24,624.78,0.85586301369863,312.39,0.456544703735715,365.0,0.37760513027508114,-1.2469205267821035,-1.2851108176944575
13,996.0,1809.2,1956.89,1.964748995983936,150.53,0.9245282054688817,76.61538461538461,1.1351720505062692,0.8055987862380343,1.5180260045619436
5,1160.0,1901.83,1673.89,1.4430086206896553,334.778,1.1361738226526235,232.0,1.6022433847841444,0.9303559084492834,-0.5206189570790752
2,1139.0,306.43,726.14,0.6375241439859526,363.07,0.4219985126835046,569.5,1.5424354700290506,-1.2183811397621707,-1.2851108176944575
14,191.0,2442.76,1798.47,9.41607329842932,128.46214285714285,1.358243395775298,13.642857142857142,-1.1574646817723262,1.6588981746452358,1.772856624767071
7,776.0,2447.82,1826.93,2.354291237113402,260.99,1.3398542910784759,110.85714285714286,0.5086129435481437,1.6657131486103542,-0.010957716668820516
14,414.0,1919.7,1918.89,4.635000000000001,137.06357142857144,1.0004221190375686,29.571428571428573,-0.5223615869920445,0.954423810575107,1.772856624767071
7,847.0,1994.62,1851.7,2.1861865407319954,264.5285714285714,1.0771831290165792,121.0,0.7108206553391752,1.0553285239084413,-0.010957716668820516
6,924.0,1227.21,1871.76,2.025714285714286,311.96,0.6556449544813437,154.0,0.930116342774519,0.021755565297465033,-0.2657883368739479
2,933.0,1589.58,1489.99,1.5969882100750268,744.995,1.0668393747609044,466.5,0.9557483062409877,0.509807366827103,-1.2851108176944575
1,211.0,958.08,891.9,4.2270142180094785,891.9,1.074201143625967,211.0,-1.1005047629579512,-0.34071754601327126,-1.5399414378995848
10,773.0,865.92,1837.11,2.3765976714100905,183.71099999999998,0.4713490210167056,77.3,0.5000689557259874,-0.4648416568087882,0.7535341439465616
3,196.0,1211.68,1229.87,6.27484693877551,409.95666666666665,0.9852098189239514,65.33333333333333,-1.1432247020687323,0.0008392519223090688,-1.03028019748933
14,49.0,954.02,1480.87,30.221836734693877,105.77642857142857,0.6442294056871974,3.5,-1.561880105354389,-0.34618568717895926,1.772856624767071
5,477.0,655.24,935.38,1.9609643605870022,187.076,0.7005067459214437,95.4,-0.3429378427267631,-0.7485923909928104,-0.5206189570790752
5,828.0,1606.84,1690.82,2.0420531400966184,338.164,0.9503317916750452,165.6,0.6567087324655189,0.5330537009452738,-0.5206189570790752
11,458.0,1364.29,1649.04,3.600524017467249,149.91272727272727,0.8273237762577015,41.63636363636363,-0.3970497656004194,0.20637940544340083,1.0083647641516889
3,289.0,1245.67,1279.31,4.4266782006920415,426.43666666666667,0.9737045751225271,96.33333333333333,-0.8783610795818885,0.04661809877495251,-1.03028019748933
1,1060.0,501.67,658.14,0.6208867924528302,658.14,0.7622542316224512,1060.0,1.3174437907122694,-0.9554255040013555,-1.5399414378995848
5,1085.0,2486.43,1664.83,1.534405529953917,332.966,1.4935038412330388,217.0,1.388643689230238,1.717714362996366,-0.5206189570790752
4,675.0,381.48,779.68,1.1550814814814814,194.92,0.4892776523702032,168.75,0.22096535353554977,-1.11730133816491,-0.7754495772842026
8,415.0,1214.97,1473.75,3.5512048192771086,184.21875,0.8244071246819339,51.875,-0.5195135910513257,0.005270331832435436,0.24387290353630686
6,425.0,709.75,1114.9,2.623294117647059,185.8166666666667,0.6366041797470625,70.83333333333333,-0.4910336316441382,-0.6751765350958527,-0.2657883368739479
7,313.0,2408.02,1637.65,5.232108626198083,233.95000000000002,1.4704118706683356,44.714285714285715,-0.8100091770046384,1.612109203193019,-0.010957716668820516
13,235.0,426.07,897.26,3.818127659574468,69.02,0.47485678621581257,18.076923076923077,-1.032152860380701,-1.0572460636383032,1.5180260045619436
7,635.0,1406.31,1630.66,2.567968503937008,232.95142857142858,0.8624176713723277,90.71428571428571,0.1070455159067997,0.26297331967547133,-0.010957716668820516
10,1009.0,2164.22,1889.87,1.8730128840436073,188.987,1.1451687153084604,100.9,1.172195997735613,1.2837513666918576,0.7535341439465616
3,692.0,450.7,748.57,1.0817485549132948,249.52333333333334,0.6020813016818733,230.66666666666666,0.26938128452776855,-1.0240735717883294,-1.03028019748933
2,91.0,1073.76,1013.78,11.14043956043956,506.89,1.059164710292174,45.5,-1.4422642758442012,-0.18491592777514856,-1.2851108176944575
8,1187.0,1045.91,2047.06,1.7245661331086772,255.8825,0.5109327523374987,148.375,1.6791392751835508,-0.22242522123928846,0.24387290353630686
14,600.0,1120.05,1847.84,3.079733333333333,131.98857142857142,0.6061401420036366,42.857142857142854,0.007365657981643388,-0.12257103748950977,1.772856624767071
5,210.0,710.49,483.34,2.3016190476190475,96.66799999999999,1.4699590350477925,42.0,-1.1033527588986698,-0.6741798788242741,-0.5206189570790752
12,10.0,1203.1,1564.9,156.49,130.40833333333333,0.7688031184101219,0.8333333333333334,-1.6729519470424203,-0.010716573496805014,1.2631953843568162
1,452.0,275.05,282.89,0.6258628318584071,282.89,0.9722860475803317,452.0,-0.4141377412447319,-1.2606447530083005,-1.5399414378995848
4,256.0,2218.74,1476.03,5.7657421875,369.0075,1.5031808296579336,64.0,-0.9723449456256072,1.3571806909168098,-0.7754495772842026
8,312.0,2383.17,1557.27,4.99125,194.65875,1.5303511915082164,39.0,-0.8128571729453572,1.5786404081271708,0.24387290353630686
2,1175.0,816.2,1237.62,1.0532936170212766,618.81,0.6594916048544789,587.5,1.6449633238949257,-0.5318061835964736,-1.2851108176944575
11,960.0,383.64,1248.46,1.3004791666666666,113.49636363636364,0.3072905819970203,87.27272727272727,1.032644196640394,-1.1143921793181402,1.0083647641516889
6,690.0,1009.37,1559.83,2.260623188405797,259.97166666666664,0.6471025688696845,115.0,0.26368529264633106,-0.2716384917304798,-0.2657883368739479
14,487.0,579.29,1516.68,3.114332648870637,108.33428571428571,0.38194609278160185,34.785714285714285,-0.3144578833195756,-0.8508843421095587,1.772856624767071
8,75.0,315.71,593.83,7.9177333333333335,74.22875,0.5316504723574086,9.375,-1.4878322108957014,-1.2058825313834554,0.24387290353630686
13,360.0,271.93,1017.64,2.8267777777777776,78.28,0.2672163043905507,27.692307692307693,-0.6761533677908571,-1.2648468713425236,1.5180260045619436
11,708.0,1871.77,1916.37,2.706737288135593,174.21545454545455,0.9767268325010307,64.36363636363636,0.3149492195792686,0.8898701144984019,1.0083647641516889
3,182.0,347.82,384.77,2.114120879120879,128.25666666666666,0.9039686046209424,60.666666666666664,-1.183096645238795,-1.1626357301937416,-1.03028019748933
10,683.0,2442.92,1643.68,2.406559297218155,164.368,1.4862503650345567,68.3,0.2437493210612998,1.6591136678931444,0.7535341439465616
5,392.0,1264.6,1465.72,3.739081632653061,293.144,0.8627841606855333,78.4,-0.585017497687857,0.07211364366817206,-0.5206189570790752
10,175.0,1443.25,1635.5,9.345714285714285,163.55,0.8824518495872822,17.5,-1.2030326168238261,0.3127253232864349,0.7535341439465616
7,577.0,1959.13,1603.6,2.779202772963605,229.08571428571426,1.221707408331255,82.42857142857143,-0.058138248654887904,1.0075294278566524,-0.010957716668820516
13,799.0,951.92,1793.36,2.24450563204005,137.95076923076923,0.5308025159477182,61.46153846153846,0.5741168501846751,-0.3490140360577634,1.5180260045619436
13,608.0,370.89,1170.54,1.9252302631578946,90.04153846153847,0.31685375980316777,46.76923076923077,0.030149625507393404,-1.1315642975108793,1.5180260045619436
7,194.0,202.49,686.23,3.5372680412371134,98.03285714285714,0.295075994928814,27.714285714285715,-1.14892069395017,-1.3583709409349791,-0.010957716668820516
13,889.0,232.72,1394.38,1.5684814398200226,107.26,0.16689854989314246,68.38461538461539,0.8304364848493627,-1.3176561854081943,1.5180260045619436
7,901.0,136.8,1222.6,1.3569367369589345,174.65714285714284,0.11189268771470638,128.71428571428572,0.8646124361379877,-1.44684438752957,-0.010957716668820516
1,698.0,1525.82,1398.75,2.003939828080229,1398.75,1.090845397676497,698.0,0.2864692601720811,0.423933307535413,-1.5399414378995848
9,592.0,793.55,1235.69,2.0873141891891893,137.29888888888888,0.6421918118621984,65.77777777777777,-0.015418309544106626,-0.5623119465035751,0.49870352374143423
14,1015.0,871.76,1846.41,1.8191231527093596,131.88642857142858,0.47213782421022416,72.5,1.1892839733799254,-0.4569761532601139,1.772856624767071
9,524.0,136.46,848.89,1.6200190839694657,94.32111111111111,0.16075109849332658,58.22222222222222,-0.20908203351298177,-1.4473023106813765,0.49870352374143423
5,781.0,2114.27,1789.85,2.291741357234315,357.96999999999997,1.1812554124647316,156.2,0.5228529232517375,1.2164770683603034,-0.5206189570790752
3,200.0,58.24,494.63,2.47315,164.87666666666667,0.11774457675434163,66.66666666666667,-1.1318327183058574,-1.5526515722528318,-1.03028019748933
5,503.0,2335.55,1649.42,3.279165009940358,329.884,1.4159825878187484,100.6,-0.26888994826807555,1.5145042302182896,-0.5206189570790752
11,667.0,2221.67,1872.89,2.807931034482759,170.2627272727273,1.1862255658367549,60.63636363636363,0.19818138600979976,1.3611269110191415,1.0083647641516889
7,336.0,1843.58,1691.68,5.034761904761905,241.66857142857143,1.0897923957249598,48.0,-0.7445052703681071,0.8519028978824554,-0.010957716668820516
4,217.0,1506.46,1455.37,6.706774193548386,363.8425,1.035104475150649,54.25,-1.0834167873136387,0.3978586245384382,-0.7754495772842026
8,207.0,1146.93,1479.01,7.144975845410628,184.87625,0.7754714302134537,25.875,-1.111896746720826,-0.0863681718408172,0.24387290353630686
7,690.0,1807.71,1710.98,2.4796811594202897,244.4257142857143,1.0565348513717285,98.57142857142857,0.26368529264633106,0.8035920053668828,-0.010957716668820516
2,251.0,1916.43,1285.2,5.120318725099602,642.6,1.4911531279178338,125.5,-0.9865849253292011,0.9500196673209692,-1.2851108176944575
4,627.0,956.98,1337.63,2.1333811802232856,334.4075,0.7154295283449085,156.75,0.08426154838104968,-0.34219906209264483,-0.7754495772842026
1,432.0,581.71,448.34,1.037824074074074,448.34,1.2974751304813312,432.0,-0.4710976600591069,-0.8476250067349367,-1.5399414378995848
4,1194.0,2250.51,1691.15,1.4163735343383586,422.7875,1.3307571770688584,298.5,1.6990752467685821,1.399969568954718,-0.7754495772842026
10,64.0,455.9,774.64,12.10375,77.464,0.5885314468656407,6.4,-1.5191601662436076,-1.0170700412312907,0.7535341439465616
8,15.0,377.85,657.8,43.85333333333333,82.225,0.5744147157190637,1.875,-1.6587119673388264,-1.1221903412268428,0.24387290353630686
11,741.0,1207.39,1878.06,2.534493927125506,170.73272727272726,0.6428921333716708,67.36363636363636,0.4089330856229874,-0.00493866078724782,1.0083647641516889
8,638.0,1007.48,1483.06,2.3245454545454542,185.3825,0.6793251790217524,79.75,0.11558950372895596,-0.2741840057214035,0.24387290353630686
12,965.0,1700.28,1879.09,1.947243523316062,156.59083333333334,0.9048422374660076,80.41666666666667,1.0468841763439878,0.6589017577240618,1.2631953843568162
8,1182.0,990.07,1840.75,1.5573181049069373,230.09375,0.5378622843949478,147.75,1.664899295479957,-0.29763236475948884,0.24387290353630686
13,1062.0,869.28,2090.54,1.9684934086629002,160.81076923076924,0.4158160092607652,81.6923076923077,1.3231397825937068,-0.4603162986027016,1.5180260045619436
1,754.0,1220.47,1346.14,1.7853315649867376,1346.14,0.9066441826258784,754.0,0.4459570328523312,0.012677912229303305,-1.5399414378995848
14,767.0,186.47,1292.77,1.685488917861799,92.34071428571428,0.14424066152525197,54.785714285714285,0.48298098008167495,-1.379947202381856,1.772856624767071
11,775.0,1752.23,1809.29,2.334567741935484,164.48090909090908,0.9684627671628098,70.45454545454545,0.505764947607425,0.7288697216544775,1.0083647641516889
8,592.0,1402.98,1561.41,2.637516891891892,195.17625,0.8985340173304898,74.0,-0.015418309544106626,0.2584883664533678,0.24387290353630686
6,957.0,727.75,1448.72,1.5138140020898643,241.45333333333335,0.5023399966867304,159.5,1.0241002088182378,-0.6509335447061033,-0.2657883368739479
9,800.0,2167.72,1726.51,2.1581375,191.83444444444444,1.2555502140155572,88.88888888888889,0.5769648461253938,1.2884652814898645,0.49870352374143423
6,1198.0,222.6,1107.96,0.9248414023372288,184.66,0.20090978013646701,199.66666666666666,1.710467230531457,-1.3312861333384314,-0.2657883368739479
3,1092.0,1737.65,1462.01,1.3388369963369964,487.33666666666664,1.1885349621411618,364.0,1.4085796608152694,0.7092328994387805,-1.03028019748933
12,958.0,2499.84,1791.69,1.870240083507307,149.3075,1.3952413642985115,79.83333333333333,1.0269482047589567,1.73577539083673,1.2631953843568162
11,955.0,1282.19,2000.42,2.0946806282722514,181.85636363636365,0.6409603983163535,86.81818181818181,1.0184042169368004,0.09580443261015513,1.0083647641516889
11,605.0,1880.69,1711.55,2.82900826446281,155.59545454545454,1.0988227045660366,55.0,0.02160563768523715,0.9018838630693223,1.0083647641516889
7,670.0,1558.02,1702.81,2.541507462686567,243.25857142857143,0.914969961416717,95.71428571428571,0.20672537383195602,0.46730132367707583,-0.010957716668820516
11,844.0,1962.77,1787.57,2.117973933649289,162.50636363636363,1.0980101478543498,76.72727272727273,0.7022766675170189,1.0124318992465795,1.0083647641516889
3,718.0,1158.02,1416.98,1.973509749303621,472.32666666666665,0.8172451269601547,239.33333333333334,0.34342917898645614,-0.07143179609513282,-1.03028019748933
6,323.0,1477.23,1608.55,4.980030959752322,268.09166666666664,0.9183612570327314,53.833333333333336,-0.7815292175974509,0.358490701811084,-0.2657883368739479
14,616.0,2374.41,1828.37,2.968133116883117,130.59785714285712,1.2986485230013618,44.0,0.05293359303314342,1.5668421528041592,1.772856624767071
8,752.0,1519.78,1662.92,2.2113297872340425,207.865,0.9139224977749981,94.0,0.4402610409708937,0.41579843742685263,0.24387290353630686
1,1166.0,1423.69,1412.13,1.211089193825043,1412.13,1.0081862151501633,1166.0,1.619331360428457,0.28638127372957395,-1.5399414378995848
3,1187.0,1632.14,1451.85,1.2231255265374894,483.95,1.1241794951269073,395.6666666666667,1.6791392751835508,0.5671285707708662,-1.03028019748933
3,1013.0,166.52,711.07,0.7019447186574531,237.02333333333334,0.23418228866356336,337.6666666666667,1.183587981498488,-1.406816516730495,-1.03028019748933
5,741.0,429.24,951.92,1.2846423751686908,190.384,0.450920245398773,148.2,0.4089330856229874,-1.0529766036641084,-0.5206189570790752
14,467.0,2176.26,1809.83,3.875438972162741,129.27357142857142,1.2024665300055808,33.357142857142854,-0.3714178021339506,1.2999672335970018,1.772856624767071
3,224.0,358.77,406.36,1.814107142857143,135.45333333333335,0.8828870951865341,74.66666666666667,-1.0634808157286073,-1.1478879110399771,-1.03028019748933
3,712.0,512.23,751.16,1.055,250.38666666666666,0.6819186325150435,237.33333333333334,0.3263412033421436,-0.9412029496393693,-1.03028019748933
12,218.0,901.03,1371.86,6.2929357798165135,114.32166666666666,0.6567944250871081,18.166666666666668,-1.0805687913729198,-0.4175543572207826,1.2631953843568162
6,373.0,587.38,956.61,2.5646380697050937,159.435,0.6140224333845559,62.166666666666664,-0.6391294205615133,-0.8399884647621656,-0.2657883368739479
8,562.0,2479.33,1478.31,2.630444839857651,184.78875,1.6771380833519356,70.25,-0.10085818776566918,1.7081518501204096,0.24387290353630686
5,132.0,2387.03,1454.05,11.015530303030303,290.81,1.6416423094116435,26.4,-1.3254964422747324,1.5838391827329728,-0.5206189570790752
3,98.0,871.46,866.05,8.837244897959183,288.68333333333334,1.0062467524969692,32.666666666666664,-1.4223283042591701,-0.45738020309994304,-1.03028019748933
14,545.0,1206.76,1977.89,3.6291559633027526,141.27785714285716,0.6101249311134592,38.92857142857143,-0.14927411875788796,-0.005787165450889195,1.772856624767071
1,869.0,1498.88,1398.94,1.6098273878020715,1398.94,1.071439804423349,869.0,0.7734765660349876,0.38764963191875496,-1.5399414378995848
2,875.0,393.25,640.56,0.7320685714285714,320.28,0.6139159485450232,437.5,0.7905645416793001,-1.1014491161156128,-1.2851108176944575
8,888.0,2296.07,1718.71,1.9354842342342342,214.83875,1.335926363377184,111.0,0.8275884889086439,1.4613312712967725,0.24387290353630686
1,716.0,1396.41,1376.59,1.9226117318435754,1376.59,1.0143978962508808,716.0,0.3377331871050186,0.24963967496110934,-1.5399414378995848
8,1025.0,1031.33,2214.64,2.1606243902439024,276.83,0.4656874254957916,128.125,1.217763932787113,-0.2420620434549857,0.24387290353630686
9,1064.0,2016.76,1810.94,1.7020112781954888,201.21555555555557,1.113653682617867,118.22222222222223,1.3288357744751442,1.0851474020878333,0.49870352374143423
4,463.0,1963.41,1607.34,3.4715766738660907,401.835,1.2215274926275712,115.75,-0.3828097858968256,1.013293872238215,-0.7754495772842026
1,678.0,1478.57,1370.31,2.0211061946902653,1370.31,1.0790040209879517,678.0,0.22950934135770604,0.3602954577623208,-1.5399414378995848
1,436.0,1358.14,1154.03,2.6468577981651373,1154.03,1.1768671525003684,436.0,-0.45970567629623194,0.1980963837269033,-1.5399414378995848
5,586.0,2135.36,1661.61,2.8355119453924913,332.322,1.2851150390284123,117.2,-0.03250628518841914,1.2448817721002934,-0.5206189570790752
1,797.0,126.8,543.18,0.6815307402760351,543.18,0.2334401119334291,797.0,0.5684208583032375,-1.4603127155238753,-1.5399414378995848
14,481.0,939.99,877.17,1.8236382536382536,62.654999999999994,1.0716166763569206,34.357142857142854,-0.3315458589638881,-0.3650817513549694,1.772856624767071
7,172.0,1486.86,1557.94,9.057790697674418,222.56285714285715,0.9543756498966584,24.571428571428573,-1.2115766046459824,0.37146070166959977,-0.010957716668820516
10,1192.0,23.47,1157.87,0.9713674496644294,115.78699999999999,0.020269978494995122,119.2,1.6933792548871445,-1.5994809486890311,0.7535341439465616
7,981.0,658.85,1351.69,1.377869520897044,193.09857142857143,0.4874268508311817,140.14285714285714,1.092452111395488,-0.7437303245868663,-0.010957716668820516
10,692.0,1671.71,1701.23,2.4584248554913297,170.123,0.9826478489093186,69.2,0.26938128452776855,0.6204227446443319,0.7535341439465616
13,710.0,2223.86,1979.83,2.7884929577464788,152.29461538461538,1.1232580575099884,54.61538461538461,0.3206452114607061,1.3640764748498946,1.5180260045619436
12,380.0,1526.79,1787.41,4.70371052631579,148.95083333333335,0.8541912599795234,31.666666666666668,-0.619193448976482,0.42523973535086057,1.2631953843568162
3,133.0,1728.5,1373.4,10.326315789473686,457.8,1.2585554099315566,44.333333333333336,-1.3226484463340138,0.6969093793239911,-1.03028019748933
4,730.0,799.25,1250.66,1.7132328767123288,312.665,0.6390625749604208,182.5,0.37760513027508114,-0.554634999546821,-0.7754495772842026
12,1070.0,1055.51,2030.76,1.8979065420560748,169.23,0.5197610746715515,89.16666666666667,1.3459237501194568,-0.20949562636475558,1.2631953843568162
8,1185.0,554.98,1545.67,1.3043628691983122,193.20875,0.35905464944004867,148.125,1.6734432833021133,-0.8836258474637145,0.24387290353630686
11,456.0,2223.72,1600.1,3.508991228070175,145.46363636363637,1.3897381413661645,41.45454545454545,-0.40274575748185687,1.3638879182579737,1.0083647641516889
12,85.0,1056.43,1466.31,17.25070588235294,122.1925,0.7204683866303851,7.083333333333333,-1.4593522514885138,-0.20825654018927942,1.2631953843568162
2,543.0,103.37,544.12,1.0020626151012892,272.06,0.18997647577740204,271.5,-0.15497011063932548,-1.4918690080145323,-1.2851108176944575
6,367.0,1947.68,1606.76,4.3780926430517715,267.79333333333335,1.2121785456446514,61.166666666666664,-0.6562173962058258,0.9921081923031729,-0.2657883368739479
1,481.0,1792.17,1215.84,2.5277338877338877,1215.84,1.474017962889854,481.0,-0.3315458589638881,0.7826622236637325,-1.5399414378995848
5,233.0,1862.04,1562.23,6.704849785407726,312.446,1.1919115623179686,46.6,-1.0378488522621385,0.876765431359943,-0.5206189570790752
1,45.0,1070.22,922.69,20.504222222222225,922.69,1.1598911877228537,45.0,-1.573272089117264,-0.18968371588513255,-1.5399414378995848
5,152.0,2444.81,1523.75,10.024671052631579,304.75,1.6044692370795735,30.4,-1.2685365234603574,1.661659181884068,-0.5206189570790752
7,344.0,1242.05,1514.4,4.402325581395349,216.34285714285716,0.8201597992604331,49.142857142857146,-0.7217213028423571,0.04174256404101386,-0.010957716668820516
5,320.0,1584.55,1584.73,4.95228125,316.946,0.9998864159825332,64.0,-0.7900732054196071,0.5030327978459675,-0.5206189570790752
9,989.0,378.12,1193.72,1.2069969666329625,132.63555555555556,0.3167576986227926,109.88888888888889,1.1152360789212379,-1.1218266963709966,0.49870352374143423
10,57.0,936.89,1237.07,21.70298245614035,123.707,0.7573459868883734,5.7,-1.539096137828639,-0.36925693303320406,0.7535341439465616
12,342.0,2253.61,1659.5,4.85233918128655,138.29166666666666,1.3580054233202772,28.5,-0.7274172947237946,1.4041447506329525,1.2631953843568162
2,983.0,2109.93,1519.98,1.546266531027467,759.99,1.3881301069750918,491.5,1.0981481032769254,1.2106318140107748,-1.2851108176944575
10,886.0,1990.03,1749.93,1.9750902934537247,174.993,1.1372054882195288,88.6,0.8218924970272065,1.0491465613590554,0.7535341439465616
10,5.0,836.86,1116.56,223.31199999999998,111.65599999999999,0.7494984595543456,0.5,-1.687191926746014,-0.5039806179602391,0.7535341439465616
3,80.0,517.54,457.49,5.718625,152.49666666666667,1.1312596996655664,26.666666666666668,-1.4735922311921077,-0.9340512674743933,-1.03028019748933
8,482.0,1411.49,631.81,1.3108091286307053,78.97625,2.2340418796790176,60.25,-0.32869786302316933,0.26994991357652154,0.24387290353630686
4,11.0,312.01,426.22,38.74727272727273,106.555,0.7320397916568907,2.75,-1.6701039511017015,-1.2108658127413483,-0.7754495772842026
12,1075.0,2328.11,1798.38,1.672911627906977,149.865,1.2945595480376784,89.58333333333333,1.3601637298230504,1.5044837941905265,1.2631953843568162
13,632.0,268.91,1396.28,2.2093037974683543,107.40615384615384,0.19259031139885985,48.61538461538461,0.09850152808464345,-1.2689143063968038,1.5180260045619436
8,323.0,46.48,703.45,2.1778637770897835,87.93125,0.06607434785699054,40.375,-0.7815292175974509,-1.5684903259741347,0.24387290353630686
11,527.0,1550.32,1806.06,3.4270588235294115,164.18727272727273,0.8583989457714583,47.90909090909091,-0.2005380456908255,0.4569307111214607,1.0083647641516889
5,948.0,898.6,1499.68,1.5819409282700423,299.93600000000004,0.5991944948255628,189.6,0.998468245351769,-0.42082716092339867,-0.5206189570790752
5,504.0,1502.63,1628.66,3.231468253968254,325.732,0.9226173664239313,100.8,-0.2660419523273568,0.39270025491661936,-0.5206189570790752
10,793.0,1422.29,2007.62,2.5316771752837326,200.762,0.7084458214203884,79.3,0.5570288745403625,0.2844957078103711,0.7535341439465616
13,32.0,232.43,805.12,25.16,61.932307692307695,0.28868988473767887,2.4615384615384617,-1.6102960363466077,-1.318046766920029,1.5180260045619436
9,768.0,1815.6,1666.18,2.1695052083333333,185.13111111111112,1.0896781860303209,85.33333333333333,0.4858289760223937,0.8142185161543894,0.49870352374143423
9,994.0,1742.62,1849.58,1.8607444668008049,205.5088888888889,0.9421706549595043,110.44444444444444,1.1294760586248316,0.7159266584519499,0.49870352374143423
1,1105.0,1432.3,1387.17,1.2553574660633484,1387.17,1.0325338639099748,1105.0,1.445603608044613,0.2979775041326706,-1.5399414378995848
12,178.0,507.59,907.19,5.096573033707865,75.59916666666668,0.5595189541330923,14.833333333333334,-1.1944886290016699,-0.9474522538287271,1.2631953843568162
10,472.0,431.95,924.65,1.9590042372881356,92.465,0.4671497323311523,47.2,-0.35717782243035684,-1.0493266867776516,0.7535341439465616
5,716.0,1111.23,1492.08,2.0839106145251396,298.416,0.7447522921023002,143.2,0.3377331871050186,-0.13445010278048689,-0.5206189570790752
3,771.0,725.67,1166.93,1.5135278858625163,388.9766666666667,0.6218624938942352,257.0,0.49437296384455,-0.6537349569289189,-1.03028019748933
13,1054.0,1131.25,2162.03,2.0512618595825427,166.31,0.5232351077459609,81.07692307692308,1.3003558150679568,-0.10748651013588786,1.5180260045619436
10,872.0,2191.27,1776.62,2.0374082568807337,177.66199999999998,1.2333926219450417,87.2,0.7820205538571439,1.3201831939164537,0.7535341439465616
12,1077.0,32.55,1387.43,1.2882358402971217,115.61916666666667,0.023460643059469665,89.75,1.365859721704488,-1.587251706870202,1.2631953843568162
12,211.0,749.56,1285.23,6.091137440758294,107.1025,0.58321078717428,17.583333333333332,-1.1005047629579512,-0.6215591213505237,1.2631953843568162
4,199.0,1310.01,1400.57,7.038040201005025,350.1425,0.935340611322533,49.75,-1.134680714246576,0.13327332109031215,-0.7754495772842026
2,1029.0,1702.6,1577.55,1.5330903790087462,788.775,1.0792684859433932,514.5,1.229155916549988,0.6620264098187405,-1.2851108176944575
10,643.0,2263.77,1685.92,2.6219595645412133,168.592,1.3427505456961184,64.3,0.1298294834325497,1.4178285718751664,0.7535341439465616
10,797.0,1706.73,1724.42,2.163638644918444,172.442,0.989741478294151,79.7,0.5684208583032375,0.6675888292803888,0.7535341439465616
